row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
282,A,email domain matches clinic website,Med 1 Aesthetics,Med 1 Aesthetics,Detroit,MI,info@med1aesthetics.com,http://www.med1aesthetics.com/,(734) 780-7070,5.0,306,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 306 reviewers are scrolling.",
283,A,email domain matches clinic website,Med-Glow Medical Health Spa,Med-Glow Medical Health Spa,West Palm Beach,FL,info@med-glow.com,https://www.med-glow.com/,(561) 903-0808,5.0,58,Wednesday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
284,A,email domain matches clinic website,Meridian Medical Spa Jacksonville,Meridian Medical Spa Jacksonville,Jacksonville,FL,info@meridianmedspajax.com,https://meridianmedspajax.com/,(904) 770-4115,5.0,86,,7,service_breadth,pricing questions,"day spa, facials and laser hair removal under one roof is a wide menu for one phone line.",
286,A,email domain matches clinic website,Newport Faces Cosmetic Surgery,Newport Faces Cosmetic Surgery,Newport Beach,CA,info@newportfaces.com,http://www.newportfaces.com/,(949) 566-1032,5.0,50,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
288,A,email domain matches clinic website,Numa Aesthetics,Numa Aesthetics,Baltimore,MD,hello@numaaesthetics.com,http://www.numaaesthetics.com/,(410) 800-2134,5.0,127,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has Numa Aesthetics dark both weekend days.,
289,A,email domain matches clinic website,Omni Medspa - Jacksonville,Omni,Jacksonville,FL,info@theomnispa.com,https://theomnispa.com/location-jacksonville,(904) 217-3099,5.0,54,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
293,A,email domain matches clinic website,"Prime MD, P.C.",Prime MD,Raleigh,NC,info@primemdcenter.com,https://primemdcenter.com/,(919) 948-6355,5.0,351,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"351 Google reviews at 5.0 says the demand around Raleigh is already there, and the listing has you closed Sundays.",
296,A,email domain matches clinic website,Quantum Wellness Spa,Quantum Wellness Spa,Los Angeles,CA,dtla@quantum.spa,https://quantum.spa/,(213) 474-7127,5.0,256,Tuesday;Wednesday,5,rating_floor,front desk,5.0 on Google in Los Angeles is a hard number to hold.,
298,A,email domain matches clinic website,Rani V. Ramachandran M.D - Skin Care Clinic in San Jose,Rani V. Ramachandran M.D,San Jose,CA,info@ranimd.com,https://ranimd.com/?utm_source=Google&utm_medium=Maps,(408) 294-2399,4.8,55,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
301,A,email domain matches clinic website,Sakura Aesthetics,Sakura Aesthetics,Honolulu,HI,brian@sakuraaestheticshonolulu.com,https://www.sakuraaestheticshonolulu.com/,(808) 204-2969,5.0,224,Wednesday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 224 reviews, and the calendar still shows Sunday dark.",
303,A,email domain matches clinic website,Skin! Medical Aesthetics,Skin!,Denver,CO,appointments@skindenver.co,http://www.skindenver.co/,(720) 902-9597,4.9,124,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
304,A,email domain matches clinic website,Skinlogic Med Spa,Skinlogic,Seattle,WA,info@skinlogicmedspa.com,http://www.skinlogicmedspa.com/,(206) 523-4444,4.7,175,Sunday,6,weekend_gap_high_demand,sunday calls,"4.7 across 175 reviews, and the calendar still shows Sunday dark.",
307,A,email domain matches clinic website,Spa Luxe Austin,Spa Luxe Austin,Austin,TX,info@spaluxe.com,https://spaluxe.com/,(512) 452-3500,4.9,91,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
308,A,email domain matches clinic website,Spa SassÃ©,Spa SassÃ©,Portland,OR,info@spasasse.com,http://www.spasasse.com/,(503) 228-8266,4.7,500,,7,high_volume_phone_load,front desk,500 reviews at 4.7 is a lot of traffic running through one front desk.,
312,A,email domain matches clinic website,The Beauty Clinic,The Beauty Clinic,Fort Lauderdale,FL,info@thebeautyclinic.com,https://thebeautyclinic.com/,(954) 719-7123,5.0,598,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 598 reviewers are scrolling.",
313,A,email domain matches clinic website,The G Spa San Francisco,The G Spa San Francisco,San Francisco,CA,staff@thegspasf.com,http://www.thegspasf.com/,(415) 484-2328,4.8,93,,7,rating_floor,front desk,4.8 on Google in San Francisco is a hard number to hold.,
314,A,email domain matches clinic website,The Lip Fairy Aesthetics,The Lip Fairy Aesthetics,Sacramento,CA,hello@thelipfairy.com,https://thelipfairy.com/,(279) 208-5111,5.0,234,Sunday,6,weekend_gap_high_demand,sunday calls,"234 Google reviews at 5.0 says the demand around Sacramento is already there, and the listing has you closed Sundays.",
315,A,email domain matches clinic website,The Luxe Room - RiNo,The Luxe Room,Denver,CO,hi@luxeroomcosmetic.com,https://www.luxeroomcosmetic.com/,(303) 222-9546,4.9,192,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 192 reviewers are scrolling.",
317,A,email domain matches clinic website,The Natural Look MedSpa,The Natural Look MedSpa,Nashville,TN,info@thenaturallook.net,http://www.thenaturallook.net/,(615) 321-5005,5.0,68,Monday;Wednesday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
319,A,email domain matches clinic website,The Retreat Wellness + Aesthetics,The Retreat Wellness + Aesthetics,Newport Beach,CA,info@theretreatwellness.com,http://www.theretreatwellness.com/,(949) 220-2660,4.9,65,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
323,A,email domain matches clinic website,Touch Aesthetic,Touch Aesthetic,Philadelphia,PA,alexish@touchaesthetic.com,https://www.touchaesthetic.com/,(215) 370-7579,5.0,96,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Philadelphia.,
324,A,email domain matches clinic website,Tre Medspa,Tre,Tampa,FL,info@tremedspa.com,http://www.tremedspa.com/,(813) 749-0918,4.8,265,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 265 reviewers are scrolling.",
325,A,email domain matches clinic website,Tribeca Medspa,Tribeca,New York,NY,info@tribecamedspa.com,https://www.tribecamedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Tribeca-Medspa&utm_content=website,(646) 687-9711,4.7,339,,7,high_volume_phone_load,front desk,339 reviews is real volume for a single location.,
326,A,email domain matches clinic website,Urban Allure Medical Spa,Urban Allure,San Francisco,CA,info@urbanalluresf.com,http://www.urbanalluresf.com/,(415) 634-4246,5.0,88,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
327,A,email domain matches clinic website,Vanity Skin Bar,Vanity Skin Bar,Baltimore,MD,contact@vanityskinbar.com,https://vanityskinbar.com/,(667) 344-8942,5.0,203,Wednesday;Saturday,5,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
329,A,email domain matches clinic website,Villa Sainte Medical Spa,Villa Sainte,Jacksonville,FL,info@villa-sainte.com,https://villa-sainte.com/,(904) 719-3838,4.9,60,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Jacksonville.,
330,A,email domain matches clinic website,VIO Med Spa | Tamaya,VIO Med Spa | Tamaya,Jacksonville,FL,tamaya@viomedspa.com,https://www.viomedspa.com/locations/vio-med-spa-tamaya,(904) 800-4846,4.7,77,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
331,A,email domain matches clinic website,Viva La Med Spa,Viva La,Chicago,IL,info@vivalamedspa.com,http://vivalamedspa.com/,(312) 971-5915,4.8,545,,7,high_volume_phone_load,front desk,545 reviews is real volume for a single location.,
333,A,email domain matches clinic website,Younger You Aesthetics,Younger You Aesthetics,Sacramento,CA,info@youngeryouaesthetics.com,https://youngeryouaesthetics.com/,(916) 216-4879,5.0,96,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
336,A,email domain matches clinic website,Aesthetic Ranch Medical Spa,Aesthetic Ranch,Fort Lauderdale,FL,info@theaestheticranch.com,https://www.theaestheticranch.com/,(954) 247-8527,5.0,53,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
337,A,email domain matches clinic website,Allura Aesthetic,Allura Aesthetic,San Jose,CA,info@alluraesthetic.com,http://alluraesthetic.com/,(408) 350-1212,5.0,39,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
340,A,email domain matches clinic website,Beauty in LA Cosmetology Clinic. Medical SPA Los Angeles,Beauty in LA Cosmetology Clinic. Medical SPA Los Angeles,Washington,DC,info@beautyinla.com,https://beautyinla.com/,(707) 240-4040,4.8,11,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
341,A,email domain matches clinic website,Beaux MedSpa,Beaux,Austin,TX,info@beauxmedspa.com,https://beauxmedspa.com/medspa-locations/medical-parkway/,(512) 269-0247,5.0,31,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Austin.,
342,A,email domain matches clinic website,Bel AngÃ© Medical Spa,Bel AngÃ©,New York,NY,info@belangemedspa.com,https://www.belangemedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(855) 594-4300,5.0,88,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
343,A,email domain matches clinic website,Bellagio Med Spa Arcadia,Bellagio Med Spa Arcadia,Phoenix,AZ,cavecreek@bellagiomedicalspa.com,https://www.bellagiomedicalspa.com/,(602) 609-0258,4.9,55,Saturday,6,rating_floor,front desk,4.9 on Google puts you above most of the field.,
344,A,email domain matches clinic website,BeyondSkin MedSpa,BeyondSkin,Los Angeles,CA,info@beyondskinmedspa.com,http://www.beyondskinmedspa.com/,(323) 522-6313,4.4,45,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Los Angeles.,
345,A,email domain matches clinic website,Boca Raton Cosmetic Dermatology,Boca Raton Cosmetic Dermatology,Boca Raton,FL,info@bocacosmeticderm.com,https://www.bocacosmeticderm.com/,(561) 212-7148,5.0,64,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
346,A,email domain matches clinic website,Body Brilliance Med Spa,Body Brilliance,Jacksonville,FL,beauty@bodybrilliancemedspa.com,http://www.bodybrilliancemedspa.com/,(904) 914-4149,4.9,77,Monday;Tuesday;Sunday,4,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
347,A,email domain matches clinic website,Clinique Dallas Plastic Surgery,Clinique Dallas Plastic Surgery,Dallas,TX,info@cliniquedallas.com,https://cliniquedallas.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,(972) 244-3005,4.4,26,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
353,A,email domain matches clinic website,Epi Center MedSpa,Epi Center,San Francisco,CA,reception@epicentermedspa.com,https://epicentermedspa.com/,(415) 362-4754,4.2,81,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in San Francisco.,
354,A,email domain matches clinic website,Eternia Medspa,Eternia,San Francisco,CA,info@eterniamedspa.com,https://eterniamedspa.com/,(415) 449-5590,5.0,45,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
356,A,email domain matches clinic website,Helen's Haven Integrative Medical Spa,Helen's Haven Integrative,Honolulu,HI,helen@helenshaven.com,https://helenshaven.com/,(808) 739-0400,5.0,26,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Honolulu.,
364,A,email domain matches clinic website,Maintenance Bar Seattle Med Spa + Aesthetics,Maintenance Bar Seattle Med Spa + Aesthetics,Seattle,WA,info@maintenancebar.com,https://www.maintenancebar.com/,(206) 678-0678,4.9,89,,0,rating_floor,front desk,4.9 on Google puts you above most of the field.,
367,A,email domain matches clinic website,Minnesota Aesthetics,Minnesota Aesthetics,Minneapolis,MN,info@minnesotaaesthetics.com,http://www.minnesotaaesthetics.com/,(952) 217-5609,4.8,25,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
368,A,email domain matches clinic website,Musa Med Spa,Musa,Las Vegas,NV,info@musamedspa.com,https://musamedspa.com/,(702) 559-6509,5.0,56,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
370,A,email domain matches clinic website,Muse Med Spa,Muse,Columbus,OH,info@musemed.com,http://www.musemed.com/,(614) 412-6873,4.5,40,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
375,A,email domain matches clinic website,One Med Spa,One,Sacramento,CA,contact@onemedspa.co,http://www.onemedspa.co/,(916) 900-9434,5.0,21,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
376,A,email domain matches clinic website,Orchard Park Aesthetics,Orchard Park Aesthetics,Washington,DC,info@opaesthetics.com,http://www.opaesthetics.com/,(716) 932-1313,4.8,53,Monday;Friday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
378,A,email domain matches clinic website,Osiris Medical Spa,Osiris,St Louis,MO,contact@osirismedicalspa.com,http://www.osirismedicalspa.com/,(314) 786-5434,5.0,97,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
380,A,email domain matches clinic website,Premier Med Spa,Premier,Chicago,IL,info@premiermedspachicago.com,https://www.premiermedspachicago.com/,(773) 762-9304,5.0,36,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Chicago.,
381,A,email domain matches clinic website,PURE Cosmetic Center - Plastic Surgery & Medspa,PURE Cosmetic Center,Boston,MA,info@purecosmeticcenter.com,http://www.purecosmeticcenter.com/,(617) 766-5049,5.0,45,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
382,A,email domain matches clinic website,Pure Dermatology Cosmetic and Hair Center,Pure Dermatology Cosmetic and Hair Center,Newport Beach,CA,info@puredermoc.com,http://puredermoc.com/,(949) 706-1469,4.7,92,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
383,A,email domain matches clinic website,Purity Medical Spa,Purity,Seattle,WA,office@puritymedicalspa.com,https://puritymedicalspa.com/,(206) 695-2810,4.9,62,Saturday,6,rating_floor,front desk,4.9 on Google in Seattle is a hard number to hold.,
384,A,email domain matches clinic website,Real Aesthetic Medical Spa,Real Aesthetic,Miami,FL,info@realaestheticmedspa.com,https://realaestheticmedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_button,(786) 580-5702,5.0,23,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
387,A,email domain matches clinic website,Salt Lake City Botox and Fillers,Salt Lake City Botox and Fillers,Salt Lake City,UT,contact@slcbotoxandfillers.com,https://www.slcbotoxandfillers.com/,(801) 864-0142,4.9,74,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
389,A,email domain matches clinic website,"Santosha Aesthetics, Inc.",Santosha Aesthetics,Beverly Hills,CA,info@santoshaaesthetics.com,http://www.santoshaaesthetics.com/?utm_source=GMBlisting&utm_medium=organic,(310) 740-9373,5.0,86,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
390,A,email domain matches clinic website,Save Face Medspa,Save Face,St Louis,MO,info@savefacemedspa.com,https://www.savefacemedspa.com/,(716) 986-6047,5.0,88,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
396,A,email domain matches clinic website,Skin Suite MedSpa,Skin Suite,Atlanta,GA,info@skinsuitemedspa.com,https://skinsuitemedspa.com/,(770) 802-8900,5.0,56,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Skin Suite dark both weekend days.,
400,A,email domain matches clinic website,"Skinship | Buckhead, Atlanta Med Spa","Skinship | Buckhead, Atlanta",Atlanta,GA,hello@skinshipaesthetics.com,https://skinshipaesthetics.com/,(404) 939-7822,5.0,80,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
402,A,email domain matches clinic website,Solee Cosmetic Surgery,Solee Cosmetic Surgery,Fort Lauderdale,FL,info@soleecosmeticsurgery.com,https://soleecosmeticsurgery.com/,(954) 400-3911,5.0,45,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Solee Cosmetic Surgery dark both weekend days.,
404,A,email domain matches clinic website,The Aesthetics Project,The Aesthetics Project,Dallas,TX,info@medspasdallas.com,https://medspasdallas.com/,(945) 349-8200,5.0,91,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
409,A,email domain matches clinic website,The Maxim Clinic - Pineville,The Maxim Clinic,Charlotte,NC,info@maximpineville.com,https://maximpineville.com/,(704) 750-8801,5.0,14,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
411,A,email domain matches clinic website,The Michelle Aesthetic,The Michelle Aesthetic,Sacramento,CA,michelle@themichelleaesthetic.com,https://themichelleaesthetic.com/,(916) 913-2899,4.9,92,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has The Michelle Aesthetic dark both weekend days.,
412,A,email domain matches clinic website,The Skin Atelier of Raleigh,The Skin Atelier of Raleigh,Raleigh,NC,info@theskinatelier-raleigh.com,https://www.theskinatelier-raleigh.com/,(919) 229-9530,5.0,57,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
413,A,email domain matches clinic website,The Treatment Skin Boutique Newport Beach,The Treatment Skin Boutique Newport Beach,Newport Beach,CA,hello@getthetreatment.com,http://www.getthetreatment.com/,(844) 344-7546,5.0,71,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Newport Beach.,
415,A,email domain matches clinic website,Uptown Med Spa,Uptown,Salt Lake City,UT,kpodgorny@pruptownmedspa.com,http://www.pruptownmedspa.com/,(847) 696-7282,5.0,88,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
416,A,email domain matches clinic website,Uptown Medispa Scottsdale,Uptown Medispa Scottsdale,Scottsdale,AZ,scottsdale@uptownmedispa.com,http://www.uptownmedispa.com/Scottsdale,(480) 483-4755,5.0,64,,7,rating_floor,front desk,5.0 on Google in Scottsdale is a hard number to hold.,
417,A,email domain matches clinic website,Venya Medical Spa,Venya,Portland,OR,adelolmo@venyamed.com,https://venyamed.com/,(503) 444-9294,4.8,21,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
418,A,email domain matches clinic website,VIP AESTHETICS AND MEN'S HEALTH BY VIP MEDICAL,Vip Aesthetics And MEN'S Health By Vip,Los Angeles,CA,info@vipaestheticsla.com,http://www.vipaestheticsla.com/,(626) 949-0553,5.0,89,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
419,A,email domain matches clinic website,Vitality Queen Anne | Vitality Medispa,Vitality Queen Anne | Vitality,Seattle,WA,info@vitalityqueenanne.com,https://vitalityqueenanne.com/,(206) 622-5300,4.6,75,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
420,A,email domain matches clinic website,Willo MediSpa,Willo,Phoenix,AZ,customerservice@willomedispa.com,https://willomedispa.com/,(602) 296-4477,5.0,43,Monday;Tuesday;Sunday,4,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
424,A,email domain matches clinic website,Alena Medspa Las Vegas by Alonso Medical Center,Alena Medspa Las Vegas by Alonso Medical Center,Las Vegas,NV,info@alenamedspa.com,https://alenamedspa.com/,(725) 377-3165,4.9,32,,7,rating_floor,front desk,4.9 on Google puts you above most of the field.,
428,A,email domain matches clinic website,AmÃ¡lie Aesthetics and Wellness,AmÃ¡lie Aesthetics and Wellness,Nashville,TN,info@amalieaesthetics.com,http://www.amalieaesthetics.com/,(615) 982-0829,4.9,44,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Nashville.,
430,A,email domain matches clinic website,Art Of Injections,Art Of Injections,Minneapolis,MN,jen@artofinjections.com,http://artofinjections.com/,(763) 496-4488,4.8,16,,7,rating_floor,front desk,4.8 on Google puts you above most of the field.,
431,A,email domain matches clinic website,Aspire Medical Spa - RiNo,Aspire,Denver,CO,arvada@denvermedispa.com,https://denvermedispa.com/,(720) 670-2983,4.9,27,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
433,A,email domain matches clinic website,Aurelia Med Palm Beach,Aurelia Med Palm Beach,West Palm Beach,FL,hello@aureliamed.com,https://www.aureliamed.com/,(786) 622-2871,4.7,46,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
435,A,email domain matches clinic website,azure med spa boca,azure med spa boca,Boca Raton,FL,nelly@azuremedspaboca.com,http://azuremedspaboca.com/,(561) 260-2595,5.0,25,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
437,A,email domain matches clinic website,Bevel Aesthetics | Ballard Injectables Medical Spa,Bevel Aesthetics | Ballard Injectables,Seattle,WA,info@bevelseattle.com,https://www.bevelseattle.com/?utm_source=Google+Business+Profile&utm_medium=online&utm_campaign=location+search&utm_id=lead+generation&utm_content=Google+Business+Profile+profile+link,(206) 552-9262,5.0,25,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Seattle.,
438,A,email domain matches clinic website,Beverly Hills Med Spa,Beverly Hills,Los Angeles,CA,info@beverlyhillsmedspa.com,https://www.beverlyhillsmedspa.com/,(310) 359-8832,4.6,43,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Beverly Hills dark both weekend days.,
440,A,email domain matches clinic website,Blue Sky Med Spa,Blue Sky,Columbus,OH,monna.manning@blueskymedspa.net,https://www.blueskymedspa.net/,(704) 374-5285,5.0,18,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Columbus.,
441,A,email domain matches clinic website,Chicago Medspa,Chicago,Chicago,IL,hello@chicagomedspa.com,https://chicagomedspa.com/?y_source=1_MjA4MDI1MjEyOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(312) 426-2033,5.0,11,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
444,A,email domain matches clinic website,Distinctions Med Spa,Distinctions,Minneapolis,MN,info@distinctionsmedspa.com,http://www.distinctionsmedspa.com/,(952) 600-8228,5.0,47,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Distinctions dark both weekend days.,
445,A,email domain matches clinic website,Edelweiss Aesthetics,Edelweiss Aesthetics,Boston,MA,info@edelclinic.com,https://edelclinic.com/,(617) 297-7418,5.0,16,Monday;Thursday,5,monday_closed,monday backlog,Monday closed on the profile means two days of missed calls to clear.,
446,A,email domain matches clinic website,Elase Medical Spa - Charlotte - SouthPark,Elase,Charlotte,NC,southpark@elase.com,https://elase.com/locations/southpark/?UTM_source=GMB_listing&UTM_medium=organic&utm_campaign=southpark,(704) 459-2948,5.0,12,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Charlotte.,
449,A,email domain matches clinic website,Glow Aesthetics Skin & Body,Glow Aesthetics Skin & Body,San Jose,CA,suzanne@glowskindeep.com,http://glowskindeep.com/,(408) 693-1837,4.5,8,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in San Jose.,
457,A,email domain matches clinic website,LUXE Derm Spa,LUXE Derm Spa,Atlanta,GA,info@luxedermatl.com,https://luxedermatl.com/,(678) 607-9923,5.0,7,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
458,A,email domain matches clinic website,Luxe Skin Center,Luxe Skin Center,Newport Beach,CA,info@luxeskincenter.com,https://www.luxeskincenter.com/,(949) 400-6727,5.0,22,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Newport Beach.,
461,A,email domain matches clinic website,Medspa LV,Medspa LV,Las Vegas,NV,customer-care@medspa-lv.com,https://medspa-lv.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(702) 485-3409,5.0,36,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Las Vegas.,
464,A,email domain matches clinic website,MindView Therapy,MindView Therapy,Washington,DC,info@mindviewtherapy.com,https://mindviewtherapy.com/,(646) 493-4007,0.0,0,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Washington.,
465,A,email domain matches clinic website,Newport Aesthetics,Newport Aesthetics,Newport Beach,CA,info@newportaesthetics.com,http://www.newportaesthetics.com/,(949) 660-9972,4.5,8,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Newport Aesthetics dark both weekend days.,
467,A,email domain matches clinic website,Oahu Med Spa,Oahu,Honolulu,HI,info@oahumedspakahala.com,https://oahumedspakahala.com/,(808) 501-1221,5.0,3,Wednesday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
468,A,email domain matches clinic website,Orlando Center of Medical Aesthetics (OCMA),Orlando Center,Orlando,FL,info@orlandoskinclinic.com,http://www.orlandoskinclinic.com/,(407) 919-5629,5.0,12,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Orlando Center dark both weekend days.,
478,A,email domain matches clinic website,SEAPORT MEDSPA - Brookline,Seaport,Boston,MA,hello@seaportmedspa.com,http://seaportmedspa.com/,(617) 681-8244,4.9,27,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
479,A,email domain matches clinic website,Skin Body and Beauty Clinic,Skin Body and Beauty Clinic,Las Vegas,NV,info@sbbclinics.com,https://www.sbbclinics.com/,(725) 333-6608,4.3,23,Monday;Tuesday;Wednesday;Sunday,3,sunday_closed,sunday calls,Your Google hours show Sundays closed in Las Vegas.,
481,A,email domain matches clinic website,Skin Rx Boston,Skin Rx Boston,Boston,MA,maria@skinrxboston.com,http://www.skinrxboston.com/,(617) 365-6932,5.0,27,,7,rating_floor,front desk,5.0 on Google puts you above most of the field.,
484,A,email domain matches clinic website,SkinSpirit at Nordstrom Scottsdale,SkinSpirit at Nordstrom Scottsdale,Scottsdale,AZ,nordstromscottsdale@skinspirit.com,https://www.skinspirit.com/locations/nordstrom-scottsdale,(480) 530-9800,5.0,20,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
