row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
509,SUPPRESS,"scraper placeholder, would hard bounce",Aespala MedSpa & Plastic Surgery,Aespala MedSpa & Plastic Surgery,Darien,CT,jack@greensock.com,https://aespala.com/?utm_source=GMB&utm_medium=organic&utm_campaign=oakbrook,(630) 574-7777,4.8,238,Saturday;Sunday,5,,,,
510,SUPPRESS,duplicate of row 8 (multi-location chain),Aesthetic District Medspa Winter Park,Aesthetic District Medspa Winter Park,Winter Park,FL,info@districtmedspa.com,https://admedicalspa.com/,(407) 706-8442,5.0,67,Sunday,6,,,,
511,B,"free provider, real but likely personal",Aesthetic Element,Aesthetic Element,Weston,FL,enhancedaestheticscenter@gmail.com,https://aestheticelement.com/,(954) 303-9700,4.9,644,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 644 reviews, and the calendar still shows Sunday dark.",
512,A,email domain matches clinic website,Aesthetic Harmony Medspa and Wellness,Aesthetic Harmony Medspa and Wellness,McKinney,TX,hello@myaestheticharmony.com,http://www.myaestheticharmony.com/,(972) 275-6610,4.9,53,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in McKinney.,
513,A,email domain matches clinic website,Aesthetic Lane,Aesthetic Lane,Winter Park,FL,info@aestheticlane.com,https://aestheticlane.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(407) 601-0753,4.9,182,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 182 reviewers are scrolling.",
514,A,email domain matches clinic website,Aesthetix Plus Medical Spa,Aesthetix Plus,Ponte Vedra Beach,FL,info@aesthetixplus.com,https://www.aesthetixplus.com/,(904) 834-3440,4.9,148,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
515,SUPPRESS,"scraper placeholder, would hard bounce",Aesthetx,Aesthetx,Palo Alto,CA,jane@example.com,https://www.aesthetx.com/menlo-park/?utm_source=gbplisting&utm_medium=organic&utm_campaign=menlopark-gbp,(650) 885-9242,5.0,89,Saturday;Sunday,5,,,,
516,A,email domain matches clinic website,Ageless Medical,Ageless,Plantation,FL,info@agelessmed.com,https://www.agelessmed.com/?utm_medium=local&utm_source=gmb&utm_campaign=info,(954) 680-8330,4.9,436,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 436 reviewers are scrolling.",
517,C,"corporate domain does not match website, verify before send",Aguilar Aesthetics Medspa & Wellness,Aguilar Aesthetics Medspa & Wellness,Aventura,FL,medspa@aguilaraesthetics.org,https://aguilaraesthetics.com/,(754) 837-2717,5.0,184,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 184 reviews, and the calendar still shows Sunday dark.",
518,A,email domain matches clinic website,All Is Well Holistic Spa,All Is Well Holistic Spa,Katy,TX,sales@alliswellspa.com,https://alliswellspa.com/?y_source=1_MjAxODczNTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(832) 913-8186,4.7,1938,Tuesday,6,high_volume_phone_load,front desk,1938 reviews at 4.7 is a lot of traffic running through one front desk.,
519,A,email domain matches clinic website,AlluraMD Aesthetics + Wellness | Jupiter,AlluraMD Aesthetics + Wellness | Jupiter,Jupiter,FL,info@alluraaesthetics.com,https://alluraaesthetics.com/jupiter/?utm_source=google&utm_medium=organic&utm_campaign=gbp_boca,(561) 225-1706,5.0,153,Tuesday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 153 reviewers are scrolling.",
520,A,email domain matches clinic website,Allure Anti-Aging & Aesthetics,Allure Anti-Aging & Aesthetics,Huntington Beach,CA,jenna@alluremedicalaesthetic.com,https://www.alluremedicalaesthetic.com/,(714) 804-5460,5.0,29,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
521,A,email domain matches clinic website,Alluring Image Medspa and Wellness,Alluring Image Medspa and Wellness,Delray Beach,FL,info@alluringimagemedspa.com,https://alluringimagemedspa.com/,(561) 567-9056,4.9,338,Sunday,6,weekend_gap_high_demand,sunday calls,"338 Google reviews at 4.9 says the demand around Delray Beach is already there, and the listing has you closed Sundays.",
522,C,"corporate domain does not match website, verify before send",Ã¢me Spa and Wellness Collective,Ã¢me Spa and Wellness Collective,Aventura,FL,jteetimes@jwturnberry.com,https://www.marriott.com/en-us/hotels/miajt-jw-marriott-miami-turnberry-resort-and-spa/experiences/?scid=feed67b0-9a2f-4de1-8df6-114544116108,(305) 933-6930,4.8,651,,7,high_volume_phone_load,front desk,4.8 across 651 reviews suggests the phone rarely stops.,
523,SUPPRESS,"scraper placeholder, would hard bounce",Aneva Skin,Aneva Skin,McKinney,TX,13e49d785d8d4f828038b6136f3b48ba@sentry.io,http://anevaskin.com/,(469) 796-8129,5.0,108,Sunday,6,,,,
524,A,email domain matches clinic website,Aria Med Spa,Aria,Clearwater,FL,info@aria-medspa.com,https://aria-medspa.com/,(727) 509-3077,5.0,129,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Clearwater.,
525,B,"free provider, real but likely personal",Aromas Medspa at Weston,Aromas Medspa at Weston,Weston,FL,aromas@me.com,https://aromaslaser.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(954) 349-3001,4.8,183,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 183 reviewers are scrolling.",
526,A,email domain matches clinic website,Artistik Beauty,Artistik Beauty,Winter Park,FL,info@artistikbeautyfl.com,http://artistikbeautyfl.com/,(407) 759-8807,4.9,397,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 397 reviews, and the calendar still shows Sunday dark.",
527,SUPPRESS,"scraper placeholder, would hard bounce",ASAP IVs,ASAP IVs,Pleasanton,CA,user@domain.com,https://www.asapivs.com/,(415) 295-2316,5.0,1176,,7,,,,
528,B,"free provider, real but likely personal",Aventura Aesthetics Spa,Aventura Aesthetics Spa,Aventura,FL,aventuraesthetics@gmail.com,http://aventuraesthetics.square.site/,(305) 454-0449,4.9,99,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
529,A,email domain matches clinic website,Aventura Dermatology,Aventura Dermatology,Aventura,FL,info@aventuradermatology.com,https://aventuradermatology.com/,(754) 544-9030,4.9,893,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 893 reviews, and the calendar still shows Sunday dark.",
530,A,email domain matches clinic website,Bare Beauty Carlsbad,Bare Beauty Carlsbad,Carlsbad,CA,support@barebeautycarlsbad.com,http://barebeautycarlsbad.com/,(760) 994-3890,4.9,75,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Carlsbad.,
531,A,email domain matches clinic website,Basis Aesthetics,Basis Aesthetics,Delray Beach,FL,hello@basisaesthetics.com,http://basisaesthetics.com/,(561) 774-2296,5.0,399,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 399 reviewers are scrolling.",
532,A,email domain matches clinic website,Be You Medical,Be You,Roseville,CA,info@beyouthful.com,http://www.beyouthful.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,(916) 223-9361,4.9,394,Wednesday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 394 reviews, and the calendar still shows Sunday dark.",
533,SUPPRESS,"scraper placeholder, would hard bounce",Be Youthful Aesthetics,Be Youthful Aesthetics,Rancho Santa Fe,CA,user@domain.com,http://beyouthfulaesthetics.com/,(858) 618-1156,5.0,421,Saturday;Sunday,5,,,,
534,A,email domain matches clinic website,Beau Visage Aesthetics,Beau Visage Aesthetics,Walnut Creek,CA,info@bvaesthetics.com,https://bvaesthetics.com/,(415) 644-8301,5.0,136,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Beau Visage Aesthetics dark both weekend days.,
535,A,email domain matches clinic website,Beautouch Med Spa,Beautouch,Weston,FL,info@beautouchmedspa.com,https://www.beautouchmedspa.com/,(754) 200-0325,4.9,196,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 196 reviews, and the calendar still shows Sunday dark.",
536,A,email domain matches clinic website,Beauty Cult | Redondo Beach,Beauty Cult | Redondo Beach,Redondo Beach,CA,info@joinbeautycult.com,https://www.joinbeautycult.com/,(310) 464-1369,5.0,166,Sunday,6,weekend_gap_high_demand,sunday calls,"166 Google reviews at 5.0 says the demand around Redondo Beach is already there, and the listing has you closed Sundays.",
537,A,email domain matches clinic website,Begin Anew - Aesthetics & Wellness,Begin Anew,Jupiter,FL,rey@beginanewmed.com,http://beginanewmed.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(561) 781-3578,4.9,403,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 403 reviewers are scrolling.",
538,A,email domain matches clinic website,Bella Glo Medical Aesthetics & Wellness,Bella Glo Medical Aesthetics & Wellness,Carlsbad,CA,hello@bellagloaesthetics.com,https://www.bellagloaesthetics.com/,(760) 453-7523,5.0,333,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 333 reviews, and the calendar still shows Sunday dark.",
539,A,email domain matches clinic website,Bella Luna Aesthetics and Wellness,Bella Luna Aesthetics and Wellness,Summit,NJ,info@bellalunamedispa.com,http://www.bellalunamedispa.com/,(413) 883-9000,5.0,96,Friday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Summit.,
540,A,email domain matches clinic website,Bella Reina Spa,Bella Reina Spa,Delray Beach,FL,info@bellareinaspa.com,http://www.bellareinaspa.com/,(561) 404-7670,4.8,599,Monday,6,high_volume_phone_load,front desk,4.8 across 599 reviews suggests the phone rarely stops.,
541,A,email domain matches clinic website,Bellus Touch Medspa,Bellus Touch,Short Hills,NJ,info@bellustouch.com,https://bellustouch.com/,(323) 312-3007,4.9,90,,7,rating_floor,front desk,4.9 on Google in Short Hills is a hard number to hold.,
542,C,"corporate domain does not match website, verify before send",Beverly Hills Rejuvenation Center â€¢ Med Spa,Beverly Hills Rejuvenation Center â€¢,Southlake,TX,corporate@bhrcdallas.com,https://bhmedspas.com/,(817) 251-9280,4.2,224,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"224 Google reviews at 4.2 says the demand around Southlake is already there, and the listing has you closed Sundays.",
543,SUPPRESS,duplicate of row 542 (multi-location chain),Beverly Hills Rejuvenation Center â€¢ Med Spa - Flower Mound,Beverly Hills Rejuvenation Center â€¢,Flower Mound,TX,corporate@bhrcdallas.com,https://bhrcdallas.com/,(972) 355-2777,4.4,259,Saturday;Sunday,5,,,,
544,B,"free provider, real but likely personal",BEYOND AESTHETICS,Beyond Aesthetics,Westport,CT,beyondaestheticswestport@gmail.com,http://www.beyondaestheticswestport.com/,(774) 518-2362,5.0,112,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
545,C,"corporate domain does not match website, verify before send",Blissfusion Wellness Lounge | Encinitas,Blissfusion Wellness Lounge | Encinitas,Encinitas,CA,info@blissfusion.com,https://www.blissfusionencinitas.com/,(760) 493-7283,5.0,227,Sunday,6,weekend_gap_high_demand,sunday calls,"227 Google reviews at 5.0 says the demand around Encinitas is already there, and the listing has you closed Sundays.",
546,A,email domain matches clinic website,Bloom - Advanced Med Spa - Age-Defying Experts,Bloom,Temecula,CA,office@bloomspa.com,https://www.bloomspa.com/?utm_source=GBP&utm_medium=WebBloom,(951) 365-2121,5.0,175,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 175 reviewers are scrolling.",
547,A,email domain matches clinic website,Body Lounge Med Spa,Body Lounge,Weston,FL,info@bodyloungemedspa.com,https://bodyloungemedspa.com/?utm_source=google-map&utm_campaign=gmb&utm_medium=organic,(954) 849-8726,4.9,294,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 294 reviews, and the calendar still shows Sunday dark.",
548,SUPPRESS,"scraper placeholder, would hard bounce",Body Suite Spa,Body Suite Spa,Redondo Beach,CA,user@domain.com,http://www.bodysuitespa.com/,(310) 702-4507,5.0,200,,7,,,,
549,C,"corporate domain does not match website, verify before send",Boho Med Spa,Boho,Allen,TX,order@basalt.com,https://bohomedspa.com/,(972) 908-0903,4.8,644,Wednesday;Thursday;Sunday,4,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 644 reviewers are scrolling.",
550,A,email domain matches clinic website,Botanica Day Spa,Botanica Day Spa,Clearwater,FL,relax@botanicadayspa.com,http://www.botanicadayspa.com/,(727) 441-1711,4.9,490,,7,high_volume_phone_load,front desk,490 reviews is real volume for a single location.,
551,A,email domain matches clinic website,Call of Beauty Med Spa Encinitas - Botox and Medical Grade Facials,Call of Beauty Med Spa Encinitas,Rancho Santa Fe,CA,info@callofbeautymedspa.com,https://callofbeautymedspa.com/,(760) 230-2211,5.0,125,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Rancho Santa Fe.,
552,C,"corporate domain does not match website, verify before send",CARE Esthetics Jupiter,CARE Esthetics Jupiter,Jupiter,FL,consultation@care-esthetics.com,https://www.careestheticsjupiter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(561) 240-4513,4.9,111,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
553,A,email domain matches clinic website,Chic Derm & Aesthetics,Chic Derm & Aesthetics,Allen,TX,contact@mydermpa.com,http://www.mydermpa.com/,(469) 466-2727,4.9,111,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
554,B,"free provider, real but likely personal",Ciel Eau Day Spa,Ciel Eau Day Spa,New Canaan,CT,cieleaullc@gmail.com,http://www.ciel-eau.com/,(203) 920-1901,4.8,59,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed.,
555,A,email domain matches clinic website,Cloud 9 Foot Spa Burlingame - Formerly Oceanic,Cloud 9 Foot Spa Burlingame,Burlingame,CA,burlingame@cloud9.spa,https://cloud9.spa/loc/burlingame/,(650) 200-0939,4.8,751,,7,high_volume_phone_load,front desk,4.8 across 751 reviews suggests the phone rarely stops.,
556,A,email domain matches clinic website,CloudMover Day Spa,CloudMover Day Spa,Huntington Beach,CA,frontdesk@cloudmover.com,http://www.cloudmover.com/,(714) 842-3600,4.8,65,,7,rating_floor,front desk,4.8 on Google in Huntington Beach is a hard number to hold.,
557,SUPPRESS,"scraper placeholder, would hard bounce",Coco Med Spa,Coco,St Petersburg,FL,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http://www.cocomedspa.com/,(727) 954-6166,5.0,375,Sunday,6,,,,
558,SUPPRESS,"scraper placeholder, would hard bounce",Cosmetic Skin & Laser Center,Cosmetic Skin & Laser Center,Winter Park,FL,email@cslcbeauty.com,https://cslcbeauty.com/winterpark/,(407) 636-7539,4.8,348,Wednesday;Saturday;Sunday,4,,,,
559,A,email domain matches clinic website,"Cosmetica Anti-Aging, Aesthetic Lasers & Medical Weight Loss Clinic","Cosmetica Anti-Aging, Aesthetic Lasers & Medical Weight Loss Clinic",Burlingame,CA,cosmeticadmin@cosmeticaslimspa.com,https://cosmeticaslimspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website,(650) 274-0944,5.0,82,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
560,A,email domain matches clinic website,Couture Med Spa,Couture,Winter Park,FL,connect@couturemedspa.com,https://www.couturemedspa.com/,(407) 907-6300,4.6,440,Sunday,6,weekend_gap_high_demand,sunday calls,"440 Google reviews at 4.6 says the demand around Winter Park is already there, and the listing has you closed Sundays.",
561,C,"corporate domain does not match website, verify before send",Dash Medical Spa and Laser Center,Dash Medical Spa and Laser Center,Delray Beach,FL,operations@dashmedicalspa.com,https://dashmedicalspadelray.com/,(561) 409-5959,4.9,154,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 154 reviewers are scrolling.",
562,A,email domain matches clinic website,Del Aesthetics,Del Aesthetics,Delray Beach,FL,erin@delaesthetics.com,http://www.delaesthetics.com/,(561) 777-4905,4.9,198,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 198 reviews, and the calendar still shows Sunday dark.",
563,C,"corporate domain does not match website, verify before send",Delray Laser and Medical Spa,Delray Laser,Delray Beach,FL,info@delraylaser.com,https://www.delraylaserandmedicalspa.com/,(561) 509-1398,5.0,277,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"277 Google reviews at 5.0 says the demand around Delray Beach is already there, and the listing has you closed Sundays.",
564,A,email domain matches clinic website,Dermave spa,Dermave spa,St Petersburg,FL,support@dermave-spa.com,https://dermave-spa.com/,(727) 866-4631,4.8,573,Saturday,6,high_volume_phone_load,front desk,4.8 across 573 reviews suggests the phone rarely stops.,
565,A,email domain matches clinic website,Element Medical Aesthestics,Element Medical Aesthestics,New Canaan,CT,hello@elementct.com,https://elementct.com/,(203) 594-1907,5.0,189,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 189 reviews, and the calendar still shows Sunday dark.",
566,A,email domain matches clinic website,Elevate Med and Aesthetics,Elevate Med and Aesthetics,Plantation,FL,info@elevatemedandaesthetics.com,https://www.elevatemedandaesthetics.com/,(954) 716-6220,5.0,118,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
567,A,email domain matches clinic website,Esthetics by Dawn - Roseville HydraFacial & Jet Plasma,Esthetics by Dawn,Roseville,CA,dawn@ebdroseville.com,http://ebdroseville.com/,(916) 223-8093,5.0,77,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has Esthetics by Dawn dark both weekend days.,
568,B,"free provider, real but likely personal",Fari Skincare & Laser,Fari Skincare & Laser,Sugar Land,TX,fariskincareandlaaer@gmail.com,https://fariskincare.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(832) 610-7865,4.8,55,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
569,A,email domain matches clinic website,Feel Ideal 360 Med Spa,Feel Ideal 360,Southlake,TX,info@feelideal360.com,http://www.feelideal360.com/,(972) 656-1200,4.9,243,Sunday,6,weekend_gap_high_demand,sunday calls,"243 Google reviews at 4.9 says the demand around Southlake is already there, and the listing has you closed Sundays.",
570,A,email domain matches clinic website,Golden Glow Medical Spa,Golden Glow,Clearwater,FL,info@goldenglowmedicalspa.com,http://www.goldenglowmedicalspa.com/,(727) 683-0894,4.8,863,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 863 reviewers are scrolling.",
571,A,email domain matches clinic website,I Love My Look Aesthetics (Sothlake Location),I Love My Look Aesthetics,Southlake,TX,support@ilovemylook.com,https://ilovemylook.com/,(817) 670-2659,4.9,211,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 211 reviews, and the calendar still shows Sunday dark.",
572,B,"free provider, real but likely personal",iHydrate Wellness & Aesthetics,iHydrate Wellness & Aesthetics,Darien,CT,info.ihydrate@gmail.com,https://www.ihydratemedspa.com/,(224) 877-6186,4.9,100,Tuesday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Darien.,
573,SUPPRESS,"scraper placeholder, would hard bounce",Inglewood Laser & Aesthetics Plus,Inglewood Laser & Aesthetics Plus,Short Hills,NJ,user@domain.com,https://www.inglewoodlaser.com/,(310) 673-5307,4.9,56,Saturday;Sunday,5,,,,
574,A,email domain matches clinic website,InjectCo MedSpa Woodlands,InjectCo MedSpa Woodlands,The Woodlands,TX,hello@injectco.com,https://injectco.com/areas-we-serve/med-spa-the-woodlands-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp-woodlands,(281) 326-9985,5.0,168,,7,rating_floor,front desk,5.0 on Google in The Woodlands is a hard number to hold.,
575,B,"free provider, real but likely personal",JC Signature Aesthetics,JC Signature Aesthetics,Summit,NJ,jcsignatureaesthetics@gmail.com,http://www.jcsignatureaesthetics.com/,(908) 290-5066,5.0,160,,7,service_breadth,pricing questions,"skin care, laser hair removal and tattoo removal under one roof is a wide menu for one phone line.",
576,A,email domain matches clinic website,JeLuJa Medspa and Weight loss Center LLC at Ridgewood,JeLuJa Medspa and Weight loss Center LLC at Ridgewood,Ridgewood,NJ,doctorboutros@jelujaspa.com,http://www.jelujaspa.com/,(201) 445-4410,4.9,129,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
577,SUPPRESS,"scraper placeholder, would hard bounce",JENNVIE Med Spa,JENNVIE,Westport,CT,user@domain.com,https://www.jennviemedspa.com/,(203) 693-1237,5.0,60,Sunday,6,,,,
578,A,email domain matches clinic website,Katy Medi Spa,Katy,Katy,TX,info@katymedispa.com,https://katymedispa.com/,(832) 678-8199,4.9,124,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
579,C,"corporate domain does not match website, verify before send",Khouri Dermatology,Khouri Dermatology,Key Biscayne,FL,admin@miamidermatologycenter.com,http://www.khouridermatology.com/,(305) 361-8200,4.6,555,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 555 reviewers are scrolling.",
580,A,email domain matches clinic website,Kumi Laser Hair Removal & MedSpa Katy,Kumi Laser Hair Removal & MedSpa Katy,Katy,TX,info@kumimedspa.com,http://kumimedspa.com/,(281) 206-7570,4.6,1000,Sunday,6,weekend_gap_high_demand,sunday calls,"4.6 across 1000 reviews, and the calendar still shows Sunday dark.",
581,A,email domain matches clinic website,La Estetica Wellness Spa,La Estetica Wellness Spa,Burlingame,CA,wellness@laestetica.co,http://www.laestetica.co/,(415) 787-2772,4.9,53,Monday;Tuesday;Sunday,4,sunday_closed,sunday calls,Your Google hours show Sundays closed in Burlingame.,
582,A,email domain matches clinic website,LANA Health and Wellness Spa,LANA Health and Wellness Spa,Princeton,NJ,business@lanaoncospa.com,https://lanaoncospa.com/,(833) 526-2123,4.9,72,,7,rating_floor,front desk,Holding 4.9 stars says the chair-side work is dialed in.,
583,A,email domain matches clinic website,"Line Eraser MD Medical Spa, Livingston, NJ","Line Eraser MD Medical Spa, Livingston, NJ",Montclair,NJ,drcarol@lineerasermd.com,https://www.lineerasermd.com/,(973) 567-4490,5.0,140,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
584,A,email domain matches clinic website,Loveland Med Spa,Loveland,Aventura,FL,info@lovelandmedspa.com,http://lovelandmedspa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12343198781545584431,(786) 629-5683,4.9,285,Sunday,6,weekend_gap_high_demand,sunday calls,"285 Google reviews at 4.9 says the demand around Aventura is already there, and the listing has you closed Sundays.",
585,A,email domain matches clinic website,Manhattan Laser Spa,Manhattan Laser Spa,Aventura,FL,florida@manhattanlaserspa.com,https://manhattanlaserspa.com/,(305) 705-3997,4.8,260,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 260 reviewers are scrolling.",
586,B,"free provider, real but likely personal",Medical & Beauty Care Clinic,Beauty Care Clinic,Ridgewood,NJ,rutajkhan@gmail.com,https://medicalbeautycareoakbrook.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(224) 407-2140,4.9,218,Tuesday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 218 reviews, and the calendar still shows Sunday dark.",
587,A,email domain matches clinic website,Medical Health Covers Inc.- Telehealth For Your Aesthetic Treatments,Health Covers Inc.- Telehealth For Your Aesthetic Treatments,Redondo Beach,CA,info@healthcoversonline.com,https://healthcoversonline.com/,(877) 811-4331,5.0,126,,7,rating_floor,front desk,5.0 on Google in Redondo Beach is a hard number to hold.,
588,A,email domain matches clinic website,Medicus Aesthetics,Medicus Aesthetics,Jupiter,FL,info@medicusaesthetics.com,https://www.medicusaesthetics.com/,(561) 624-0123,4.9,111,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Medicus Aesthetics dark both weekend days.,
589,A,email domain matches clinic website,MedSmart Wellness Centers,MedSmart Wellness Centers,Aventura,FL,info@medsmartcenters.com,https://medsmartcenters.com/,(305) 842-2244,4.8,138,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
590,B,"free provider, real but likely personal",MedSpa at Villagio,MedSpa at Villagio,Katy,TX,medspaatvillagio@gmail.com,http://medspaatvillagio.com/,(281) 347-2566,4.9,508,Sunday,6,weekend_gap_high_demand,sunday calls,"508 Google reviews at 4.9 says the demand around Katy is already there, and the listing has you closed Sundays.",
591,C,"corporate domain does not match website, verify before send",Montclair Rejuvenation Center,Montclair Rejuvenation Center,Montclair,NJ,info@mrcenter.co,https://www.montclairrejuvenationcenter.com/,(973) 650-3204,4.9,1398,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 1398 reviewers are scrolling.",
592,A,email domain matches clinic website,Naked SKN Aesthetics - Skincare & Wellness Spa,Naked SKN Aesthetics,The Woodlands,TX,info@www.nakedskn.com,http://www.nakedskn.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(832) 888-9186,5.0,107,Monday,6,monday_closed,monday backlog,Monday closed on the profile means two days of missed calls to clear.,
593,A,email domain matches clinic website,NakedMD Med Spa Carlsbad,NakedMD Med Spa Carlsbad,Carlsbad,CA,concierge@nakedmd.com,https://www.nakedmd.com/pages/locations-carlsbad,(760) 683-8360,4.9,508,Sunday,6,weekend_gap_high_demand,sunday calls,"508 Google reviews at 4.9 says the demand around Carlsbad is already there, and the listing has you closed Sundays.",
594,SUPPRESS,duplicate of row 593 (multi-location chain),NakedMD Med Spa Temecula,NakedMD Med Spa Temecula,Temecula,CA,concierge@nakedmd.com,https://www.nakedmd.com/pages/locations-temecula-ca,(951) 383-6068,4.9,847,Sunday,6,,,,
595,SUPPRESS,duplicate of row 593 (multi-location chain),NakedMD Med Spa Torrance,NakedMD Med Spa Torrance,Redondo Beach,CA,concierge@nakedmd.com,https://www.nakedmd.com/pages/locations-torrance,(424) 271-9800,4.8,867,Sunday,6,,,,
596,SUPPRESS,duplicate of row 593 (multi-location chain),NakedMD Med Spa Walnut Creek,NakedMD Med Spa Walnut Creek,Walnut Creek,CA,concierge@nakedmd.com,https://www.nakedmd.com/pages/med-spa-walnut-creek-ca,(925) 378-3668,4.9,586,Sunday,6,,,,
597,A,email domain matches clinic website,Natural Beauty Laser,Natural Beauty Laser,Delray Beach,FL,office@naturalbeautylaser.com,https://naturalbeautylaser.com/,(561) 926-1392,4.9,301,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 301 reviewers are scrolling.",
598,B,"free provider, real but likely personal",Nefertiti spa,Nefertiti spa,Plantation,FL,nefertitispa305@gmail.com,https://nefertitispaplantation.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(305) 282-4619,5.0,605,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 605 reviews, and the calendar still shows Sunday dark.",
